,Edad,Fecha,Total vacunados
11866,112,2021-04-14,0.0
11867,116,2021-04-14,0.0
11868,120,2021-04-14,0.0
11869,121,2021-04-14,0.0
11870,124,2021-04-14,0.0
11871,221,2021-04-14,0.0
11872,12,2021-04-15,0.0
11873,13,2021-04-15,0.0
11874,14,2021-04-15,0.0
11875,15,2021-04-15,1.0
11876,16,2021-04-15,778.0
11877,17,2021-04-15,849.0
11878,18,2021-04-15,1291.0
11879,19,2021-04-15,1357.0
11880,20,2021-04-15,1631.0
11881,21,2021-04-15,1817.0
11882,22,2021-04-15,6083.0
11883,23,2021-04-15,5983.0
11884,24,2021-04-15,6099.0
11885,25,2021-04-15,5977.0
11886,26,2021-04-15,6169.0
11887,27,2021-04-15,6217.0
11888,28,2021-04-15,6408.0
11889,29,2021-04-15,6641.0
11890,30,2021-04-15,3754.0
11891,31,2021-04-15,3777.0
11892,32,2021-04-15,3785.0
11893,33,2021-04-15,3845.0
11894,34,2021-04-15,3825.0
11895,35,2021-04-15,3808.0
11896,36,2021-04-15,3166.0
11897,37,2021-04-15,3321.0
11898,38,2021-04-15,3612.0
11899,39,2021-04-15,3723.0
11900,40,2021-04-15,3583.0
11901,41,2021-04-15,3725.0
11902,42,2021-04-15,3561.0
11903,43,2021-04-15,3708.0
11904,44,2021-04-15,3953.0
11905,45,2021-04-15,3920.0
11906,46,2021-04-15,3789.0
11907,47,2021-04-15,4863.0
11908,48,2021-04-15,18016.0
11909,49,2021-04-15,7044.0
11910,50,2021-04-15,4670.0
11911,51,2021-04-15,4314.0
11912,52,2021-04-15,4033.0
11913,53,2021-04-15,4103.0
11914,54,2021-04-15,3949.0
11915,55,2021-04-15,3938.0
11916,56,2021-04-15,3822.0
11917,57,2021-04-15,3693.0
11918,58,2021-04-15,3524.0
11919,59,2021-04-15,3222.0
11920,60,2021-04-15,2555.0
11921,61,2021-04-15,2049.0
11922,62,2021-04-15,1752.0
11923,63,2021-04-15,1601.0
11924,64,2021-04-15,1429.0
11925,65,2021-04-15,922.0
11926,66,2021-04-15,717.0
11927,67,2021-04-15,713.0
11928,68,2021-04-15,603.0
11929,69,2021-04-15,500.0
11930,70,2021-04-15,446.0
11931,71,2021-04-15,416.0
11932,72,2021-04-15,382.0
11933,73,2021-04-15,366.0
11934,74,2021-04-15,352.0
11935,75,2021-04-15,312.0
11936,76,2021-04-15,293.0
11937,77,2021-04-15,225.0
11938,78,2021-04-15,243.0
11939,79,2021-04-15,233.0
11940,80,2021-04-15,209.0
11941,81,2021-04-15,209.0
11942,82,2021-04-15,172.0
11943,83,2021-04-15,153.0
11944,84,2021-04-15,131.0
11945,85,2021-04-15,124.0
11946,86,2021-04-15,122.0
11947,87,2021-04-15,95.0
11948,88,2021-04-15,95.0
11949,89,2021-04-15,94.0
11950,90,2021-04-15,91.0
11951,91,2021-04-15,70.0
11952,92,2021-04-15,46.0
11953,93,2021-04-15,28.0
11954,94,2021-04-15,26.0
11955,95,2021-04-15,19.0
11956,96,2021-04-15,18.0
11957,97,2021-04-15,16.0
11958,98,2021-04-15,10.0
11959,99,2021-04-15,3.0
11960,100,2021-04-15,5.0
11961,101,2021-04-15,3.0
11962,102,2021-04-15,0.0
11963,103,2021-04-15,0.0
11964,104,2021-04-15,2.0
11965,105,2021-04-15,1.0
11966,106,2021-04-15,1.0
11967,107,2021-04-15,0.0
11968,108,2021-04-15,0.0
11969,109,2021-04-15,0.0
11970,110,2021-04-15,0.0
11971,111,2021-04-15,0.0
11972,112,2021-04-15,0.0
11973,116,2021-04-15,0.0
11974,120,2021-04-15,0.0
11975,121,2021-04-15,0.0
11976,124,2021-04-15,0.0
11977,221,2021-04-15,0.0
11978,12,2021-04-16,0.0
11979,13,2021-04-16,0.0
11980,14,2021-04-16,0.0
11981,15,2021-04-16,1.0
11982,16,2021-04-16,1745.0
11983,17,2021-04-16,1948.0
11984,18,2021-04-16,5457.0
11985,19,2021-04-16,6050.0
11986,20,2021-04-16,6419.0
11987,21,2021-04-16,6207.0
11988,22,2021-04-16,3135.0
11989,23,2021-04-16,3076.0
11990,24,2021-04-16,2914.0
11991,25,2021-04-16,3006.0
11992,26,2021-04-16,3077.0
11993,27,2021-04-16,3097.0
11994,28,2021-04-16,3250.0
11995,29,2021-04-16,3480.0
11996,30,2021-04-16,3271.0
11997,31,2021-04-16,3343.0
11998,32,2021-04-16,3297.0
11999,33,2021-04-16,3194.0
12000,34,2021-04-16,3204.0
12001,35,2021-04-16,3203.0
12002,36,2021-04-16,3118.0
12003,37,2021-04-16,3140.0
12004,38,2021-04-16,3536.0
12005,39,2021-04-16,3648.0
12006,40,2021-04-16,3535.0
12007,41,2021-04-16,3509.0
12008,42,2021-04-16,3585.0
12009,43,2021-04-16,3609.0
12010,44,2021-04-16,3730.0
12011,45,2021-04-16,3799.0
12012,46,2021-04-16,3667.0
12013,47,2021-04-16,4209.0
12014,48,2021-04-16,10410.0
12015,49,2021-04-16,8622.0
12016,50,2021-04-16,5299.0
12017,51,2021-04-16,4739.0
12018,52,2021-04-16,4406.0
12019,53,2021-04-16,4414.0
12020,54,2021-04-16,4241.0
12021,55,2021-04-16,4080.0
12022,56,2021-04-16,3935.0
12023,57,2021-04-16,3863.0
12024,58,2021-04-16,3563.0
12025,59,2021-04-16,3236.0
12026,60,2021-04-16,2602.0
12027,61,2021-04-16,2032.0
12028,62,2021-04-16,1788.0
12029,63,2021-04-16,1604.0
12030,64,2021-04-16,1446.0
12031,65,2021-04-16,1003.0
12032,66,2021-04-16,752.0
12033,67,2021-04-16,692.0
12034,68,2021-04-16,625.0
12035,69,2021-04-16,538.0
12036,70,2021-04-16,495.0
12037,71,2021-04-16,447.0
12038,72,2021-04-16,382.0
12039,73,2021-04-16,341.0
12040,74,2021-04-16,358.0
12041,75,2021-04-16,319.0
12042,76,2021-04-16,258.0
12043,77,2021-04-16,239.0
12044,78,2021-04-16,242.0
12045,79,2021-04-16,223.0
12046,80,2021-04-16,200.0
12047,81,2021-04-16,171.0
12048,82,2021-04-16,162.0
12049,83,2021-04-16,145.0
12050,84,2021-04-16,137.0
12051,85,2021-04-16,115.0
12052,86,2021-04-16,109.0
12053,87,2021-04-16,94.0
12054,88,2021-04-16,73.0
12055,89,2021-04-16,62.0
12056,90,2021-04-16,53.0
12057,91,2021-04-16,70.0
12058,92,2021-04-16,49.0
12059,93,2021-04-16,32.0
12060,94,2021-04-16,33.0
12061,95,2021-04-16,17.0
12062,96,2021-04-16,12.0
12063,97,2021-04-16,11.0
12064,98,2021-04-16,9.0
12065,99,2021-04-16,7.0
12066,100,2021-04-16,2.0
12067,101,2021-04-16,0.0
12068,102,2021-04-16,0.0
12069,103,2021-04-16,1.0
12070,104,2021-04-16,0.0
12071,105,2021-04-16,0.0
12072,106,2021-04-16,0.0
12073,107,2021-04-16,0.0
12074,108,2021-04-16,0.0
12075,109,2021-04-16,0.0
12076,110,2021-04-16,0.0
12077,111,2021-04-16,0.0
12078,112,2021-04-16,0.0
12079,116,2021-04-16,0.0
12080,120,2021-04-16,0.0
12081,121,2021-04-16,0.0
12082,124,2021-04-16,0.0
12083,221,2021-04-16,0.0
12084,12,2021-04-17,0.0
12085,13,2021-04-17,0.0
12086,14,2021-04-17,0.0
12087,15,2021-04-17,0.0
12088,16,2021-04-17,83.0
12089,17,2021-04-17,82.0
12090,18,2021-04-17,290.0
12091,19,2021-04-17,323.0
12092,20,2021-04-17,337.0
12093,21,2021-04-17,345.0
12094,22,2021-04-17,336.0
12095,23,2021-04-17,311.0
12096,24,2021-04-17,327.0
12097,25,2021-04-17,374.0
12098,26,2021-04-17,346.0
12099,27,2021-04-17,388.0
12100,28,2021-04-17,367.0
12101,29,2021-04-17,402.0
12102,30,2021-04-17,421.0
12103,31,2021-04-17,437.0
12104,32,2021-04-17,447.0
12105,33,2021-04-17,440.0
12106,34,2021-04-17,425.0
12107,35,2021-04-17,417.0
12108,36,2021-04-17,430.0
12109,37,2021-04-17,427.0
12110,38,2021-04-17,436.0
12111,39,2021-04-17,478.0
12112,40,2021-04-17,464.0
12113,41,2021-04-17,465.0
12114,42,2021-04-17,453.0
12115,43,2021-04-17,461.0
12116,44,2021-04-17,503.0
12117,45,2021-04-17,531.0
12118,46,2021-04-17,423.0
12119,47,2021-04-17,530.0
12120,48,2021-04-17,1327.0
12121,49,2021-04-17,1112.0
12122,50,2021-04-17,731.0
12123,51,2021-04-17,616.0
12124,52,2021-04-17,554.0
12125,53,2021-04-17,544.0
12126,54,2021-04-17,498.0
12127,55,2021-04-17,487.0
12128,56,2021-04-17,514.0
12129,57,2021-04-17,486.0
12130,58,2021-04-17,437.0
12131,59,2021-04-17,406.0
12132,60,2021-04-17,328.0
12133,61,2021-04-17,270.0
12134,62,2021-04-17,215.0
12135,63,2021-04-17,200.0
12136,64,2021-04-17,176.0
12137,65,2021-04-17,109.0
12138,66,2021-04-17,80.0
12139,67,2021-04-17,82.0
12140,68,2021-04-17,57.0
12141,69,2021-04-17,59.0
12142,70,2021-04-17,41.0
12143,71,2021-04-17,45.0
12144,72,2021-04-17,36.0
12145,73,2021-04-17,41.0
12146,74,2021-04-17,41.0
12147,75,2021-04-17,38.0
12148,76,2021-04-17,29.0
12149,77,2021-04-17,23.0
12150,78,2021-04-17,23.0
12151,79,2021-04-17,17.0
12152,80,2021-04-17,17.0
12153,81,2021-04-17,14.0
12154,82,2021-04-17,17.0
12155,83,2021-04-17,9.0
12156,84,2021-04-17,15.0
12157,85,2021-04-17,11.0
12158,86,2021-04-17,7.0
12159,87,2021-04-17,6.0
12160,88,2021-04-17,7.0
12161,89,2021-04-17,14.0
12162,90,2021-04-17,9.0
12163,91,2021-04-17,4.0
12164,92,2021-04-17,8.0
12165,93,2021-04-17,8.0
12166,94,2021-04-17,5.0
12167,95,2021-04-17,4.0
12168,96,2021-04-17,4.0
12169,97,2021-04-17,2.0
12170,98,2021-04-17,2.0
12171,99,2021-04-17,1.0
12172,100,2021-04-17,2.0
12173,101,2021-04-17,0.0
12174,102,2021-04-17,1.0
12175,103,2021-04-17,0.0
12176,104,2021-04-17,0.0
12177,105,2021-04-17,0.0
12178,106,2021-04-17,0.0
12179,107,2021-04-17,0.0
12180,108,2021-04-17,0.0
12181,109,2021-04-17,0.0
12182,110,2021-04-17,0.0
12183,111,2021-04-17,0.0
12184,112,2021-04-17,0.0
12185,116,2021-04-17,0.0
12186,120,2021-04-17,0.0
12187,121,2021-04-17,0.0
12188,124,2021-04-17,0.0
12189,221,2021-04-17,0.0
12190,12,2021-04-18,0.0
12191,13,2021-04-18,0.0
12192,14,2021-04-18,0.0
12193,15,2021-04-18,0.0
12194,16,2021-04-18,13.0
12195,17,2021-04-18,8.0
12196,18,2021-04-18,42.0
12197,19,2021-04-18,43.0
12198,20,2021-04-18,45.0
12199,21,2021-04-18,52.0
12200,22,2021-04-18,38.0
12201,23,2021-04-18,44.0
12202,24,2021-04-18,46.0
12203,25,2021-04-18,65.0
12204,26,2021-04-18,39.0
12205,27,2021-04-18,39.0
12206,28,2021-04-18,50.0
12207,29,2021-04-18,66.0
12208,30,2021-04-18,54.0
12209,31,2021-04-18,64.0
12210,32,2021-04-18,61.0
12211,33,2021-04-18,55.0
12212,34,2021-04-18,56.0
12213,35,2021-04-18,61.0
12214,36,2021-04-18,59.0
12215,37,2021-04-18,58.0
12216,38,2021-04-18,51.0
12217,39,2021-04-18,61.0
12218,40,2021-04-18,44.0
12219,41,2021-04-18,67.0
12220,42,2021-04-18,61.0
12221,43,2021-04-18,52.0
12222,44,2021-04-18,53.0
12223,45,2021-04-18,67.0
12224,46,2021-04-18,55.0
12225,47,2021-04-18,85.0
12226,48,2021-04-18,112.0
12227,49,2021-04-18,80.0
12228,50,2021-04-18,69.0
12229,51,2021-04-18,92.0
12230,52,2021-04-18,63.0
12231,53,2021-04-18,70.0
12232,54,2021-04-18,66.0
12233,55,2021-04-18,50.0
12234,56,2021-04-18,55.0
12235,57,2021-04-18,55.0
12236,58,2021-04-18,47.0
12237,59,2021-04-18,39.0
12238,60,2021-04-18,28.0
12239,61,2021-04-18,21.0
12240,62,2021-04-18,21.0
12241,63,2021-04-18,19.0
12242,64,2021-04-18,14.0
12243,65,2021-04-18,15.0
12244,66,2021-04-18,4.0
12245,67,2021-04-18,7.0
12246,68,2021-04-18,4.0
12247,69,2021-04-18,12.0
12248,70,2021-04-18,3.0
12249,71,2021-04-18,2.0
12250,72,2021-04-18,1.0
12251,73,2021-04-18,3.0
12252,74,2021-04-18,1.0
12253,75,2021-04-18,3.0
12254,76,2021-04-18,2.0
12255,77,2021-04-18,6.0
12256,78,2021-04-18,3.0
12257,79,2021-04-18,3.0
12258,80,2021-04-18,4.0
12259,81,2021-04-18,0.0
12260,82,2021-04-18,4.0
12261,83,2021-04-18,1.0
12262,84,2021-04-18,0.0
12263,85,2021-04-18,0.0
12264,86,2021-04-18,2.0
12265,87,2021-04-18,0.0
12266,88,2021-04-18,0.0
12267,89,2021-04-18,0.0
12268,90,2021-04-18,2.0
12269,91,2021-04-18,0.0
12270,92,2021-04-18,1.0
12271,93,2021-04-18,0.0
12272,94,2021-04-18,0.0
12273,95,2021-04-18,0.0
12274,96,2021-04-18,0.0
12275,97,2021-04-18,0.0
12276,98,2021-04-18,0.0
12277,99,2021-04-18,0.0
12278,100,2021-04-18,0.0
12279,101,2021-04-18,0.0
12280,102,2021-04-18,0.0
12281,103,2021-04-18,0.0
12282,104,2021-04-18,0.0
12283,105,2021-04-18,0.0
12284,106,2021-04-18,0.0
12285,107,2021-04-18,0.0
12286,108,2021-04-18,0.0
12287,109,2021-04-18,0.0
12288,110,2021-04-18,0.0
12289,111,2021-04-18,0.0
12290,112,2021-04-18,0.0
12291,116,2021-04-18,0.0
12292,120,2021-04-18,0.0
12293,121,2021-04-18,0.0
12294,124,2021-04-18,0.0
12295,221,2021-04-18,0.0
12296,12,2021-04-19,0.0
12297,13,2021-04-19,0.0
12298,14,2021-04-19,0.0
12299,15,2021-04-19,2.0
12300,16,2021-04-19,1302.0
12301,17,2021-04-19,1447.0
12302,18,2021-04-19,1880.0
12303,19,2021-04-19,2158.0
12304,20,2021-04-19,2325.0
12305,21,2021-04-19,2464.0
12306,22,2021-04-19,2372.0
12307,23,2021-04-19,2573.0
12308,24,2021-04-19,2793.0
12309,25,2021-04-19,2899.0
12310,26,2021-04-19,3111.0
12311,27,2021-04-19,3239.0
12312,28,2021-04-19,3339.0
12313,29,2021-04-19,3783.0
12314,30,2021-04-19,3734.0
12315,31,2021-04-19,3956.0
12316,32,2021-04-19,4021.0
12317,33,2021-04-19,4019.0
12318,34,2021-04-19,3854.0
12319,35,2021-04-19,3740.0
12320,36,2021-04-19,3756.0
12321,37,2021-04-19,3876.0
12322,38,2021-04-19,4062.0
12323,39,2021-04-19,4125.0
12324,40,2021-04-19,3966.0
12325,41,2021-04-19,4130.0
12326,42,2021-04-19,3869.0
12327,43,2021-04-19,3860.0
12328,44,2021-04-19,4107.0
12329,45,2021-04-19,4189.0
12330,46,2021-04-19,4295.0
12331,47,2021-04-19,6379.0
12332,48,2021-04-19,8614.0
12333,49,2021-04-19,6943.0
12334,50,2021-04-19,5644.0
12335,51,2021-04-19,5651.0
12336,52,2021-04-19,5258.0
12337,53,2021-04-19,5342.0
12338,54,2021-04-19,5204.0
12339,55,2021-04-19,5100.0
12340,56,2021-04-19,5037.0
12341,57,2021-04-19,4763.0
12342,58,2021-04-19,4592.0
12343,59,2021-04-19,4364.0
12344,60,2021-04-19,2814.0
12345,61,2021-04-19,2265.0
12346,62,2021-04-19,1949.0
12347,63,2021-04-19,1713.0
12348,64,2021-04-19,1512.0
12349,65,2021-04-19,943.0
12350,66,2021-04-19,793.0
12351,67,2021-04-19,748.0
12352,68,2021-04-19,682.0
12353,69,2021-04-19,596.0
12354,70,2021-04-19,529.0
12355,71,2021-04-19,416.0
12356,72,2021-04-19,396.0
12357,73,2021-04-19,380.0
12358,74,2021-04-19,341.0
12359,75,2021-04-19,307.0
12360,76,2021-04-19,289.0
12361,77,2021-04-19,254.0
12362,78,2021-04-19,233.0
12363,79,2021-04-19,205.0
12364,80,2021-04-19,202.0
12365,81,2021-04-19,152.0
12366,82,2021-04-19,141.0
12367,83,2021-04-19,140.0
12368,84,2021-04-19,128.0
12369,85,2021-04-19,113.0
12370,86,2021-04-19,89.0
12371,87,2021-04-19,90.0
12372,88,2021-04-19,85.0
12373,89,2021-04-19,68.0
12374,90,2021-04-19,74.0
12375,91,2021-04-19,41.0
12376,92,2021-04-19,26.0
12377,93,2021-04-19,27.0
12378,94,2021-04-19,25.0
12379,95,2021-04-19,15.0
12380,96,2021-04-19,19.0
12381,97,2021-04-19,14.0
12382,98,2021-04-19,8.0
12383,99,2021-04-19,1.0
12384,100,2021-04-19,2.0
12385,101,2021-04-19,2.0
12386,102,2021-04-19,0.0
12387,103,2021-04-19,0.0
12388,104,2021-04-19,2.0
12389,105,2021-04-19,0.0
12390,106,2021-04-19,0.0
12391,107,2021-04-19,0.0
12392,108,2021-04-19,0.0
12393,109,2021-04-19,0.0
12394,110,2021-04-19,0.0
12395,111,2021-04-19,0.0
12396,112,2021-04-19,0.0
12397,116,2021-04-19,0.0
12398,120,2021-04-19,0.0
12399,121,2021-04-19,0.0
12400,124,2021-04-19,0.0
12401,221,2021-04-19,1.0
12402,12,2021-04-20,0.0
12403,13,2021-04-20,0.0
12404,14,2021-04-20,0.0
12405,15,2021-04-20,3.0
12406,16,2021-04-20,1646.0
12407,17,2021-04-20,1773.0
12408,18,2021-04-20,1619.0
12409,19,2021-04-20,1758.0
12410,20,2021-04-20,2007.0
12411,21,2021-04-20,2303.0
12412,22,2021-04-20,2514.0
12413,23,2021-04-20,2703.0
12414,24,2021-04-20,2972.0
12415,25,2021-04-20,3179.0
12416,26,2021-04-20,3551.0
12417,27,2021-04-20,3602.0
12418,28,2021-04-20,3745.0
12419,29,2021-04-20,4099.0
12420,30,2021-04-20,4171.0
12421,31,2021-04-20,4347.0
12422,32,2021-04-20,4218.0
12423,33,2021-04-20,4161.0
12424,34,2021-04-20,4057.0
12425,35,2021-04-20,3826.0
12426,36,2021-04-20,3950.0
12427,37,2021-04-20,3914.0
12428,38,2021-04-20,4125.0
12429,39,2021-04-20,4095.0
12430,40,2021-04-20,3946.0
12431,41,2021-04-20,3878.0
12432,42,2021-04-20,3751.0
12433,43,2021-04-20,3694.0
12434,44,2021-04-20,3846.0
12435,45,2021-04-20,4611.0
12436,46,2021-04-20,4844.0
12437,47,2021-04-20,6445.0
12438,48,2021-04-20,7858.0
12439,49,2021-04-20,6988.0
12440,50,2021-04-20,5650.0
12441,51,2021-04-20,4823.0
12442,52,2021-04-20,4497.0
12443,53,2021-04-20,4378.0
12444,54,2021-04-20,4265.0
12445,55,2021-04-20,4122.0
12446,56,2021-04-20,4137.0
12447,57,2021-04-20,4373.0
12448,58,2021-04-20,4440.0
12449,59,2021-04-20,4279.0
12450,60,2021-04-20,2412.0
12451,61,2021-04-20,1862.0
12452,62,2021-04-20,1680.0
12453,63,2021-04-20,1401.0
12454,64,2021-04-20,1269.0
12455,65,2021-04-20,862.0
12456,66,2021-04-20,723.0
12457,67,2021-04-20,600.0
12458,68,2021-04-20,550.0
12459,69,2021-04-20,449.0
12460,70,2021-04-20,415.0
12461,71,2021-04-20,370.0
12462,72,2021-04-20,357.0
12463,73,2021-04-20,320.0
12464,74,2021-04-20,310.0
12465,75,2021-04-20,289.0
12466,76,2021-04-20,266.0
12467,77,2021-04-20,221.0
12468,78,2021-04-20,225.0
12469,79,2021-04-20,184.0
12470,80,2021-04-20,197.0
12471,81,2021-04-20,164.0
12472,82,2021-04-20,133.0
12473,83,2021-04-20,121.0
12474,84,2021-04-20,109.0
12475,85,2021-04-20,100.0
12476,86,2021-04-20,91.0
12477,87,2021-04-20,77.0
12478,88,2021-04-20,83.0
12479,89,2021-04-20,70.0
12480,90,2021-04-20,54.0
12481,91,2021-04-20,65.0
12482,92,2021-04-20,44.0
12483,93,2021-04-20,31.0
12484,94,2021-04-20,23.0
12485,95,2021-04-20,22.0
12486,96,2021-04-20,14.0
12487,97,2021-04-20,9.0
12488,98,2021-04-20,5.0
12489,99,2021-04-20,6.0
12490,100,2021-04-20,1.0
12491,101,2021-04-20,2.0
12492,102,2021-04-20,6.0
12493,103,2021-04-20,0.0
12494,104,2021-04-20,1.0
12495,105,2021-04-20,0.0
12496,106,2021-04-20,0.0
12497,107,2021-04-20,0.0
12498,108,2021-04-20,0.0
12499,109,2021-04-20,0.0
12500,110,2021-04-20,0.0
12501,111,2021-04-20,0.0
12502,112,2021-04-20,0.0
12503,116,2021-04-20,0.0
12504,120,2021-04-20,0.0
12505,121,2021-04-20,0.0
12506,124,2021-04-20,0.0
12507,221,2021-04-20,0.0
12508,12,2021-04-21,0.0
12509,13,2021-04-21,0.0
12510,14,2021-04-21,0.0
12511,15,2021-04-21,1.0
12512,16,2021-04-21,775.0
12513,17,2021-04-21,854.0
12514,18,2021-04-21,1153.0
12515,19,2021-04-21,1491.0
12516,20,2021-04-21,1645.0
12517,21,2021-04-21,1673.0
12518,22,2021-04-21,1840.0
12519,23,2021-04-21,1938.0
12520,24,2021-04-21,2018.0
12521,25,2021-04-21,2054.0
12522,26,2021-04-21,2253.0
12523,27,2021-04-21,2421.0
12524,28,2021-04-21,2430.0
12525,29,2021-04-21,2620.0
12526,30,2021-04-21,2801.0
12527,31,2021-04-21,2712.0
12528,32,2021-04-21,2800.0
12529,33,2021-04-21,2734.0
12530,34,2021-04-21,2608.0
12531,35,2021-04-21,2633.0
12532,36,2021-04-21,2510.0
12533,37,2021-04-21,3391.0
12534,38,2021-04-21,3661.0
12535,39,2021-04-21,3709.0
12536,40,2021-04-21,3490.0
12537,41,2021-04-21,3459.0
12538,42,2021-04-21,3305.0
12539,43,2021-04-21,3204.0
12540,44,2021-04-21,3316.0
12541,45,2021-04-21,2884.0
12542,46,2021-04-21,3014.0
12543,47,2021-04-21,4891.0
12544,48,2021-04-21,5444.0
12545,49,2021-04-21,4769.0
12546,50,2021-04-21,4508.0
12547,51,2021-04-21,4050.0
12548,52,2021-04-21,3990.0
12549,53,2021-04-21,4085.0
12550,54,2021-04-21,3818.0
12551,55,2021-04-21,3891.0
12552,56,2021-04-21,4121.0
12553,57,2021-04-21,5303.0
12554,58,2021-04-21,7780.0
12555,59,2021-04-21,28954.0
12556,60,2021-04-21,2685.0
12557,61,2021-04-21,1626.0
12558,62,2021-04-21,1411.0
12559,63,2021-04-21,1239.0
12560,64,2021-04-21,1028.0
12561,65,2021-04-21,718.0
12562,66,2021-04-21,630.0
12563,67,2021-04-21,554.0
12564,68,2021-04-21,454.0
12565,69,2021-04-21,448.0
12566,70,2021-04-21,368.0
12567,71,2021-04-21,321.0
12568,72,2021-04-21,288.0
12569,73,2021-04-21,264.0
12570,74,2021-04-21,259.0
12571,75,2021-04-21,251.0
12572,76,2021-04-21,208.0
12573,77,2021-04-21,213.0
12574,78,2021-04-21,184.0
12575,79,2021-04-21,148.0
12576,80,2021-04-21,155.0
12577,81,2021-04-21,141.0
12578,82,2021-04-21,116.0
12579,83,2021-04-21,121.0
12580,84,2021-04-21,105.0
12581,85,2021-04-21,99.0
12582,86,2021-04-21,92.0
12583,87,2021-04-21,81.0
12584,88,2021-04-21,73.0
12585,89,2021-04-21,66.0
12586,90,2021-04-21,78.0
12587,91,2021-04-21,45.0
12588,92,2021-04-21,40.0
12589,93,2021-04-21,19.0
12590,94,2021-04-21,25.0
12591,95,2021-04-21,19.0
12592,96,2021-04-21,17.0
12593,97,2021-04-21,5.0
12594,98,2021-04-21,6.0
12595,99,2021-04-21,5.0
12596,100,2021-04-21,4.0
12597,101,2021-04-21,2.0
12598,102,2021-04-21,0.0
12599,103,2021-04-21,0.0
12600,104,2021-04-21,0.0
12601,105,2021-04-21,0.0
12602,106,2021-04-21,0.0
12603,107,2021-04-21,0.0
12604,108,2021-04-21,0.0
12605,109,2021-04-21,0.0
12606,110,2021-04-21,0.0
12607,111,2021-04-21,0.0
12608,112,2021-04-21,0.0
12609,116,2021-04-21,0.0
12610,120,2021-04-21,0.0
12611,121,2021-04-21,0.0
12612,124,2021-04-21,0.0
12613,221,2021-04-21,0.0
12614,12,2021-04-22,0.0
12615,13,2021-04-22,1.0
12616,14,2021-04-22,0.0
12617,15,2021-04-22,1.0
12618,16,2021-04-22,570.0
12619,17,2021-04-22,672.0
12620,18,2021-04-22,1352.0
12621,19,2021-04-22,1470.0
12622,20,2021-04-22,1567.0
12623,21,2021-04-22,1687.0
12624,22,2021-04-22,1746.0
12625,23,2021-04-22,1849.0
12626,24,2021-04-22,1934.0
12627,25,2021-04-22,1982.0
12628,26,2021-04-22,2126.0
12629,27,2021-04-22,3051.0
12630,28,2021-04-22,3112.0
12631,29,2021-04-22,3195.0
12632,30,2021-04-22,3294.0
12633,31,2021-04-22,3549.0
12634,32,2021-04-22,3479.0
12635,33,2021-04-22,3325.0
12636,34,2021-04-22,3255.0
12637,35,2021-04-22,3207.0
12638,36,2021-04-22,3193.0
12639,37,2021-04-22,2527.0
12640,38,2021-04-22,2635.0
12641,39,2021-04-22,2799.0
12642,40,2021-04-22,2518.0
12643,41,2021-04-22,2494.0
12644,42,2021-04-22,2418.0
12645,43,2021-04-22,2461.0
12646,44,2021-04-22,2423.0
12647,45,2021-04-22,2557.0
12648,46,2021-04-22,3519.0
12649,47,2021-04-22,30750.0
12650,48,2021-04-22,5081.0
12651,49,2021-04-22,4027.0
12652,50,2021-04-22,4258.0
12653,51,2021-04-22,4037.0
12654,52,2021-04-22,3944.0
12655,53,2021-04-22,3875.0
12656,54,2021-04-22,3991.0
12657,55,2021-04-22,3911.0
12658,56,2021-04-22,4285.0
12659,57,2021-04-22,7008.0
12660,58,2021-04-22,28689.0
12661,59,2021-04-22,8247.0
12662,60,2021-04-22,1948.0
12663,61,2021-04-22,1464.0
12664,62,2021-04-22,1218.0
12665,63,2021-04-22,1057.0
12666,64,2021-04-22,950.0
12667,65,2021-04-22,606.0
12668,66,2021-04-22,583.0
12669,67,2021-04-22,520.0
12670,68,2021-04-22,447.0
12671,69,2021-04-22,359.0
12672,70,2021-04-22,343.0
12673,71,2021-04-22,281.0
12674,72,2021-04-22,287.0
12675,73,2021-04-22,242.0
12676,74,2021-04-22,198.0
12677,75,2021-04-22,194.0
12678,76,2021-04-22,188.0
12679,77,2021-04-22,165.0
12680,78,2021-04-22,180.0
12681,79,2021-04-22,160.0
12682,80,2021-04-22,164.0
12683,81,2021-04-22,142.0
12684,82,2021-04-22,122.0
12685,83,2021-04-22,94.0
12686,84,2021-04-22,117.0
12687,85,2021-04-22,93.0
